Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTP-AFS 135"
Average,,,"02:12.8498", "38.8189", "50.0805", "43.9504"
Best possible,,, "02:05.4780", "34.9070", "48.3610", "42.2100"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTD-AFS 050"
"1 ", lamborghini_huracan_gt3_evo2, no,"0", "04:36.1530", "144.4240", "68.9940", "62.7350",  "F:M - R:M",     
"2 ", lamborghini_huracan_gt3_evo2, no,"0", "02:18.2310", "42.1240", "51.4480", "44.6590",  "F:M - R:M",     
"3 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.4450", "36.1170", "50.8130", "44.5150",  "F:M - R:M",     
"4 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.4090", "35.8920", "50.4450", "44.0720",  "F:M - R:M",     
"5 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.5720", "36.8660", "51.6160", "44.0900",  "F:M - R:M",     
"6 ", lamborghini_huracan_gt3_evo2, no,"0", "02:13.8420", "37.6680", "50.8270", "45.3470",  "F:M - R:M",     
"7 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.0700", "36.2330", "50.7880", "45.0490",  "F:M - R:M",     
"8 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.8840", "35.8750", "50.3320", "43.6770",  "F:M - R:M",     
"9 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.5130", "35.7820", "50.5130", "43.2180",  "F:M - R:M",     
"10 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.6000", "35.9320", "50.3420", "43.3260",  "F:M - R:M",     
"11 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5580", "36.8320", "50.0900", "43.6360",  "F:M - R:M",     
"12 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.5310", "37.8730", "51.2780", "43.3800",  "F:M - R:M",     
"13 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.9360", "36.3240", "50.4540", "44.1580",  "F:M - R:M",     
"14 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.3470", "36.0370", "50.4180", "44.8920",  "F:M - R:M",     
"15 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.1730", "36.9680", "49.5810", "43.6240",  "F:M - R:M",     
"16 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.5590", "36.5040", "49.7070", "43.3480",  "F:M - R:M",     
"17 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.7310", "36.2660", "50.8460", "43.6190",  "F:M - R:M",     
"18 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0860", "36.1250", "50.3290", "43.6320",  "F:M - R:M",     
"19 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.4100", "36.3190", "50.3780", "43.7130",  "F:M - R:M",     
"20 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0680", "35.9640", "50.0940", "44.0100",  "F:M - R:M",     
"21 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.8780", "36.4500", "50.0310", "43.3970",  "F:M - R:M",     
"22 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.4090", "36.0740", "49.6000", "43.7350",  "F:M - R:M",     
"23 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5950", "35.9160", "51.0920", "43.5870",  "F:M - R:M",     
"24 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.2370", "35.6560", "49.5680", "45.0130",  "F:M - R:M",     
"25 ", lamborghini_huracan_gt3_evo2, no,"0", "05:28.9330", "233.6090", "51.2290", "44.0950",  "F:M - R:M",     
"26 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.3520", "35.8520", "50.1750", "44.3250",  "F:M - R:M",     
"27 ", lamborghini_huracan_gt3_evo2, no,"0", "02:19.4170", "35.9400", "52.4600", "51.0170",  "F:M - R:M",     
"28 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.5450", "36.5000", "50.3020", "44.7430",  "F:M - R:M",     
"29 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.3250", "36.3740", "50.2570", "43.6940",  "F:M - R:M",     
"30 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.9850", "36.0250", "49.9590", "44.0010",  "F:M - R:M",     
"31 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.0210", "35.9070", "49.6840", "43.4300",  "F:M - R:M",     
"32 ", lamborghini_huracan_gt3_evo2, no,"0", "02:08.8210", "35.9550", "49.2750", "43.5910",  "F:M - R:M",     
"33 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.7940", "36.2840", "49.8380", "43.6720",  "F:M - R:M",     
"34 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0300", "36.4790", "49.7210", "43.8300",  "F:M - R:M",     
"35 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.6640", "36.3200", "49.7440", "43.6000",  "F:M - R:M",     
"36 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5050", "36.3110", "50.9490", "43.2450",  "F:M - R:M",     
"37 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.5680", "35.9440", "51.2510", "45.3730",  "F:M - R:M",     
"38 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.2090", "36.5460", "50.0660", "43.5970",  "F:M - R:M",     
"39 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.6430", "36.5580", "50.2820", "43.8030",  "F:M - R:M",     
"40 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.2100", "36.2270", "49.7610", "44.2220",  "F:M - R:M",     
"41 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.5570", "36.9140", "50.2660", "45.3770",  "F:M - R:M",     
"42 ", lamborghini_huracan_gt3_evo2, no,"0", "02:08.4100", "35.9530", "49.4330", "43.0240",  "F:M - R:M",     
"43 ", lamborghini_huracan_gt3_evo2, no,"0", "02:08.7770", "35.8710", "49.5220", "43.3840",  "F:M - R:M",     
"44 ", lamborghini_huracan_gt3_evo2, no,"0", "02:20.4290", "36.0470", "50.6980", "53.6840",  "F:M - R:M",     
"45 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.2420", "36.2360", "49.8870", "44.1190",  "F:M - R:M",     
"46 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.1980", "36.1160", "50.4000", "43.6820",  "F:M - R:M",     
"47 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.7930", "35.8700", "49.6710", "45.2520",  "F:M - R:M",     
"48 ", lamborghini_huracan_gt3_evo2, no,"0", "03:52.3770", "136.2920", "51.5980", "44.4870",  "F:M - R:M",     
"49 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.1260", "36.1840", "50.0180", "43.9240",  "F:M - R:M",     
"50 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.6130", "35.7580", "50.6120", "44.2430",  "F:M - R:M",     
"51 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.2180", "36.4340", "50.7150", "44.0690",  "F:M - R:M",     
"52 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.7570", "35.8080", "50.9130", "44.0360",  "F:M - R:M",     
"53 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.6460", "35.9930", "51.4810", "44.1720",  "F:M - R:M",     
"54 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.1550", "36.9850", "49.9910", "45.1790",  "F:M - R:M",     
"55 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.3620", "37.0460", "50.1390", "44.1770",  "F:M - R:M",     
"56 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.3660", "36.5010", "50.1560", "43.7090",  "F:M - R:M",     
"57 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.6860", "35.9020", "49.9180", "43.8660",  "F:M - R:M",     
"58 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.7500", "36.0380", "50.8950", "43.8170",  "F:M - R:M",     
"59 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.3330", "37.2740", "50.6210", "43.4380",  "F:M - R:M",     
"60 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5970", "36.9390", "49.5720", "44.0860",  "F:M - R:M",     
"61 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.4490", "37.6080", "50.5160", "44.3250",  "F:M - R:M",     
"62 ", lamborghini_huracan_gt3_evo2, no,"0", "02:20.1460", "36.0920", "60.5570", "43.4970",  "F:M - R:M",     
"63 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.1190", "35.6590", "49.5720", "43.8880",  "F:M - R:M",     
"64 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.2610", "36.0290", "49.3030", "43.9290",  "F:M - R:M",     
"65 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.2740", "35.9540", "50.1930", "44.1270",  "F:M - R:M",     
"66 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.7990", "36.0520", "50.9620", "43.7850",  "F:M - R:M",     
"67 ", lamborghini_huracan_gt3_evo2, no,"0", "02:08.7790", "35.6510", "49.7790", "43.3490",  "F:M - R:M",     
"68 ", lamborghini_huracan_gt3_evo2, no,"0", "02:08.5210", "35.7080", "49.3700", "43.4430",  "F:M - R:M",     
"69 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.3970", "35.9880", "50.1160", "44.2930",  "F:M - R:M",     
"70 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.8630", "35.9170", "49.8960", "45.0500",  "F:M - R:M",     
"71 ", lamborghini_huracan_gt3_evo2, no,"0", "02:53.6010", "78.8170", "50.7870", "43.9970",  "F:M - R:M",     
"72 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.7910", "37.2330", "50.2100", "44.3480",  "F:M - R:M",     
"73 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.1730", "35.5960", "50.1350", "43.4420",  "F:M - R:M",     
"74 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5790", "35.7230", "50.9810", "43.8750",  "F:M - R:M",     
"75 ", lamborghini_huracan_gt3_evo2, no,"0", "02:08.7510", "35.5690", "49.5130", "43.6690",  "F:M - R:M",     
"76 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.8150", "36.7550", "50.6610", "43.3990",  "F:M - R:M",     
"77 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.8810", "37.3220", "50.5850", "43.9740",  "F:M - R:M",     
"78 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0910", "35.7220", "50.0670", "44.3020",  "F:M - R:M",     
"79 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.6460", "36.9520", "49.8460", "43.8480",  "F:M - R:M",     
"80 ", lamborghini_huracan_gt3_evo2, no,"0", "02:13.4910", "37.0640", "51.3680", "45.0590",  "F:M - R:M",     
"81 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0220", "36.7460", "49.6360", "43.6400",  "F:M - R:M",     
"82 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.1060", "35.9080", "51.1740", "44.0240",  "F:M - R:M",     
"83 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.4600", "35.9000", "49.8430", "43.7170",  "F:M - R:M",     
"84 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.2460", "35.7530", "49.5810", "43.9120",  "F:M - R:M",     
"85 ", lamborghini_huracan_gt3_evo2, no,"0", "02:13.6500", "37.6470", "50.9750", "45.0280",  "F:M - R:M",     
"86 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.0530", "36.2690", "49.9500", "44.8340",  "F:M - R:M",     
"87 ", lamborghini_huracan_gt3_evo2, no,"0", "02:18.2720", "38.5710", "49.8320", "49.8690",  "F:M - R:M",     
"88 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.4350", "36.3490", "50.0670", "44.0190",  "F:M - R:M",     
"89 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.6820", "36.1540", "49.8330", "43.6950",  "F:M - R:M",     
"90 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5370", "37.1890", "49.8870", "43.4610",  "F:M - R:M",     
"91 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.8190", "36.7610", "49.6940", "45.3640",  "F:M - R:M",     
"92 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.7440", "38.0280", "50.1380", "44.5780",  "F:M - R:M",     
"93 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.1830", "36.7740", "50.2010", "45.2080",  "F:M - R:M",     
"94 ", lamborghini_huracan_gt3_evo2, no,"0", "02:17.4970", "37.0340", "50.3690", "50.0940",  "F:M - R:M",     
"95 ", lamborghini_huracan_gt3_evo2, no,"0", "02:57.0530", "73.1440", "59.6740", "44.2350",  "F:M - R:M",     
"96 ", lamborghini_huracan_gt3_evo2, no,"0", "02:14.0300", "37.3620", "51.6680", "45.0000",  "F:M - R:M",     
"97 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.9510", "36.5920", "50.7830", "44.5760",  "F:M - R:M",     
"98 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.8080", "37.0100", "50.1260", "43.6720",  "F:M - R:M",     
"99 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5750", "36.5160", "50.0130", "44.0460",  "F:M - R:M",     
"100 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.7800", "36.4760", "49.7160", "43.5880",  "F:M - R:M",     
"101 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.5430", "36.2290", "51.4580", "43.8560",  "F:M - R:M",     
"102 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.6610", "36.5780", "49.6630", "43.4200",  "F:M - R:M",     
"103 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.6000", "36.5500", "50.5130", "43.5370",  "F:M - R:M",     
"104 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.0950", "36.4200", "50.8270", "43.8480",  "F:M - R:M",     
"105 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.0890", "37.5490", "50.3280", "44.2120",  "F:M - R:M",     
"106 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.3670", "36.7400", "49.7970", "43.8300",  "F:M - R:M",     
"107 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.1880", "36.2450", "49.6810", "44.2620",  "F:M - R:M",     
"108 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.2900", "36.7740", "51.0790", "44.4370",  "F:M - R:M",     
"109 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.8900", "36.1870", "50.9980", "43.7050",  "F:M - R:M",     
"110 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.0260", "36.6610", "50.5260", "43.8390",  "F:M - R:M",     
"111 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.9110", "36.2980", "49.5950", "44.0180",  "F:M - R:M",     
"112 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.8110", "38.4780", "50.2960", "44.0370",  "F:M - R:M",     
"113 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.9280", "37.1800", "50.5760", "44.1720",  "F:M - R:M",     
"114 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.5170", "36.6880", "50.9720", "43.8570",  "F:M - R:M",     
"115 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.5620", "36.0360", "49.5540", "44.9720",  "F:M - R:M",     
"116 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.6960", "36.1640", "49.6980", "44.8340",  "F:M - R:M",     
"117 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0010", "36.3880", "50.0530", "43.5600",  "F:M - R:M",     
"118 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.9600", "37.4790", "50.7590", "44.7220",  "F:M - R:M",     
"119 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.6510", "36.6110", "50.5620", "45.4780",  "F:M - R:M",     
"120 ", lamborghini_huracan_gt3_evo2, no,"0", "03:29.1380", "113.6170", "51.0430", "44.4780",  "F:M - R:M",     
"121 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.2240", "35.7680", "50.6700", "43.7860",  "F:M - R:M",     
"122 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.6530", "35.8650", "50.2060", "43.5820",  "F:M - R:M",     
"123 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.4480", "35.9940", "50.0490", "44.4050",  "F:M - R:M",     
"124 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.9130", "35.8590", "50.2200", "43.8340",  "F:M - R:M",     
"125 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.1800", "36.6130", "50.0890", "45.4780",  "F:M - R:M",     
"126 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.1610", "36.2880", "50.8760", "43.9970",  "F:M - R:M",     
"127 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.4910", "35.7540", "50.8670", "44.8700",  "F:M - R:M",     
"128 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.7850", "35.7850", "49.7340", "45.2660",  "F:M - R:M",     
"129 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.1580", "35.6710", "49.3920", "44.0950",  "F:M - R:M",     
"130 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.7420", "36.1960", "49.7660", "43.7800",  "F:M - R:M",     
"131 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.2090", "36.1140", "49.6840", "43.4110",  "F:M - R:M",     
"132 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0260", "35.9480", "50.0990", "43.9790",  "F:M - R:M",     
"133 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.7890", "36.0620", "49.6800", "44.0470",  "F:M - R:M",     
"134 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.2370", "35.7930", "51.4930", "43.9510",  "F:M - R:M",     
"135 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.3360", "36.0840", "50.4810", "43.7710",  "F:M - R:M",     
"136 ", lamborghini_huracan_gt3_evo2, no,"0", "02:13.5930", "36.1270", "51.3760", "46.0900",  "F:M - R:M",     
"137 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.3050", "37.1600", "50.3060", "43.8390",  "F:M - R:M",     
"138 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.3200", "36.3880", "49.8470", "45.0850",  "F:M - R:M",     
"139 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.9210", "35.7490", "49.5720", "44.6000",  "F:M - R:M",     
"140 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.1210", "36.1790", "50.9490", "43.9930",  "F:M - R:M",     
"141 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.9130", "36.3150", "50.9840", "43.6140",  "F:M - R:M",     
"142 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.5780", "35.7820", "52.3210", "43.4750",  "F:M - R:M",     
"143 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.4730", "35.8750", "49.9820", "45.6160",  "F:M - R:M",     
"144 ", lamborghini_huracan_gt3_evo2, no,"0", "02:51.9410", "76.9650", "51.2090", "43.7670",  "F:M - R:M",     
"145 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.2030", "37.7080", "50.6390", "43.8560",  "F:M - R:M",     
"146 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.0470", "36.1910", "49.9640", "44.8920",  "F:M - R:M",     
"147 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.1010", "36.2930", "50.2570", "43.5510",  "F:M - R:M",     
"148 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.2120", "35.8010", "50.9000", "43.5110",  "F:M - R:M",     
"149 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0500", "36.3320", "49.8110", "43.9070",  "F:M - R:M",     
"150 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.4750", "37.0530", "51.8350", "43.5870",  "F:M - R:M",     
"151 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.3740", "36.0370", "49.6750", "45.6620",  "F:M - R:M",     
"152 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.3980", "35.8390", "49.9640", "44.5950",  "F:M - R:M",     
"153 ", lamborghini_huracan_gt3_evo2, no,"0", "02:08.8210", "35.7300", "49.8240", "43.2670",  "F:M - R:M",     
"154 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.2350", "35.8980", "49.7020", "45.6350",  "F:M - R:M",     
"155 ", lamborghini_huracan_gt3_evo2, no,"0", "02:10.0810", "37.2050", "49.4380", "43.4380",  "F:M - R:M",     
"156 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.8280", "37.0630", "52.0920", "43.6730",  "F:M - R:M",     
"157 ", lamborghini_huracan_gt3_evo2, no,"0", "02:09.1180", "35.5400", "50.0990", "43.4790",  "F:M - R:M",     
"158 ", lamborghini_huracan_gt3_evo2, no,"0", "02:11.9140", "35.3130", "50.1340", "46.4670",  "F:M - R:M",     
Average,,,"02:15.2043", "40.2153", "50.5746", "44.4144"
Best possible,,, "02:07.6120", "35.3130", "49.2750", "43.0240"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTD-Sputnik 125"
"1 ", ford_mustang_gt3, no,"0", "04:35.8310", "143.6480", "69.0210", "63.1620",  "F:M - R:M",     
"2 ", ford_mustang_gt3, no,"0", "02:14.2560", "40.4890", "50.1840", "43.5830",  "F:M - R:M",     
"3 ", ford_mustang_gt3, no,"0", "02:08.6630", "35.6300", "49.8340", "43.1990",  "F:M - R:M",     
"4 ", ford_mustang_gt3, no,"0", "02:09.6390", "35.6380", "49.9810", "44.0200",  "F:M - R:M",     
"5 ", ford_mustang_gt3, no,"0", "02:08.9250", "35.7920", "49.7530", "43.3800",  "F:M - R:M",     
"6 ", ford_mustang_gt3, no,"0", "02:09.1860", "35.9950", "49.9450", "43.2460",  "F:M - R:M",     
"7 ", ford_mustang_gt3, no,"0", "02:09.0320", "35.5590", "49.5260", "43.9470",  "F:M - R:M",     
"8 ", ford_mustang_gt3, no,"0", "02:09.0040", "36.0660", "49.4910", "43.4470",  "F:M - R:M",     
"9 ", ford_mustang_gt3, no,"0", "02:08.8990", "35.7040", "50.0620", "43.1330",  "F:M - R:M",     
"10 ", ford_mustang_gt3, no,"0", "02:18.6460", "35.7400", "49.7200", "53.1860",  "F:M - R:M",     
"11 ", ford_mustang_gt3, no,"0", "02:10.7390", "36.1630", "50.9760", "43.6000",  "F:M - R:M",     
"12 ", ford_mustang_gt3, no,"0", "02:12.1850", "36.0570", "51.3620", "44.7660",  "F:M - R:M",     
"13 ", ford_mustang_gt3, no,"0", "02:17.4190", "36.4030", "57.5410", "43.4750",  "F:M - R:M",     
"14 ", ford_mustang_gt3, no,"0", "02:12.5890", "36.9640", "51.8220", "43.8030",  "F:M - R:M",     
"15 ", ford_mustang_gt3, no,"0", "02:10.5860", "36.3480", "49.5080", "44.7300",  "F:M - R:M",     
"16 ", ford_mustang_gt3, no,"0", "02:10.5110", "35.6110", "50.9440", "43.9560",  "F:M - R:M",     
"17 ", ford_mustang_gt3, no,"0", "02:09.4540", "36.1600", "49.6710", "43.6230",  "F:M - R:M",     
"18 ", ford_mustang_gt3, no,"0", "02:11.3510", "35.6050", "51.5030", "44.2430",  "F:M - R:M",     
"19 ", ford_mustang_gt3, no,"0", "02:14.2060", "35.7060", "54.9670", "43.5330",  "F:M - R:M",     
"20 ", ford_mustang_gt3, no,"0", "02:10.5870", "36.8650", "50.2830", "43.4390",  "F:M - R:M",     
"21 ", ford_mustang_gt3, no,"0", "02:09.0640", "35.6570", "50.2750", "43.1320",  "F:M - R:M",     
"22 ", ford_mustang_gt3, no,"0", "02:09.7670", "36.4820", "49.5730", "43.7120",  "F:M - R:M",     
"23 ", ford_mustang_gt3, no,"0", "02:08.8460", "35.7420", "49.6350", "43.4690",  "F:M - R:M",     
"24 ", ford_mustang_gt3, no,"0", "02:09.6390", "35.8810", "49.7020", "44.0560",  "F:M - R:M",     
"25 ", ford_mustang_gt3, no,"0", "02:10.2570", "35.8780", "49.7660", "44.6130",  "F:M - R:M",     
"26 ", ford_mustang_gt3, no,"0", "05:09.0820", "213.5610", "52.3440", "43.1770",  "F:M - R:M",     
"27 ", ford_mustang_gt3, no,"0", "02:09.0610", "35.7040", "49.8100", "43.5470",  "F:M - R:M",     
"28 ", ford_mustang_gt3, no,"0", "02:08.3270", "35.7990", "49.4180", "43.1100",  "F:M - R:M",     
"29 ", ford_mustang_gt3, no,"0", "02:10.2460", "36.0750", "50.7820", "43.3890",  "F:M - R:M",     
"30 ", ford_mustang_gt3, no,"0", "02:11.1490", "35.5510", "50.7470", "44.8510",  "F:M - R:M",     
"31 ", ford_mustang_gt3, no,"0", "02:11.6620", "35.9740", "49.8240", "45.8640",  "F:M - R:M",     
"32 ", ford_mustang_gt3, no,"0", "02:15.0010", "40.1180", "50.0040", "44.8790",  "F:M - R:M",     
"33 ", ford_mustang_gt3, no,"0", "02:08.9030", "36.2210", "49.4740", "43.2080",  "F:M - R:M",     
"34 ", ford_mustang_gt3, no,"0", "02:08.5900", "35.7140", "49.5360", "43.3400",  "F:M - R:M",     
"35 ", ford_mustang_gt3, no,"0", "02:08.2200", "35.6540", "49.4240", "43.1420",  "F:M - R:M",     
"36 ", ford_mustang_gt3, no,"0", "02:08.2000", "35.4950", "49.6260", "43.0790",  "F:M - R:M",     
"37 ", ford_mustang_gt3, no,"0", "02:08.1520", "35.6640", "49.1850", "43.3030",  "F:M - R:M",     
"38 ", ford_mustang_gt3, no,"0", "02:07.9680", "35.5290", "49.2750", "43.1640",  "F:M - R:M",     
"39 ", ford_mustang_gt3, no,"0", "02:08.5730", "35.6750", "49.3660", "43.5320",  "F:M - R:M",     
"40 ", ford_mustang_gt3, no,"0", "02:08.6840", "35.3100", "49.7470", "43.6270",  "F:M - R:M",     
"41 ", ford_mustang_gt3, no,"0", "02:09.2340", "35.6070", "49.9310", "43.6960",  "F:M - R:M",     
"42 ", ford_mustang_gt3, no,"0", "02:22.7130", "35.9720", "62.4470", "44.2940",  "F:M - R:M",     
"43 ", ford_mustang_gt3, no,"0", "02:17.9560", "37.3900", "56.5520", "44.0140",  "F:M - R:M",     
"44 ", ford_mustang_gt3, no,"0", "02:10.8110", "35.7490", "50.7420", "44.3200",  "F:M - R:M",     
"45 ", ford_mustang_gt3, no,"0", "02:10.9790", "36.0650", "50.3470", "44.5670",  "F:M - R:M",     
"46 ", ford_mustang_gt3, no,"0", "02:12.4110", "37.4870", "50.8370", "44.0870",  "F:M - R:M",     
"47 ", ford_mustang_gt3, no,"0", "02:10.8060", "36.0220", "50.2790", "44.5050",  "F:M - R:M",     
"48 ", ford_mustang_gt3, no,"0", "02:11.4220", "35.9860", "50.9630", "44.4730",  "F:M - R:M",     
"49 ", ford_mustang_gt3, no,"0", "02:11.5680", "36.4740", "50.2200", "44.8740",  "F:M - R:M",     
"50 ", ford_mustang_gt3, no,"0", "02:11.2150", "36.5660", "50.6430", "44.0060",  "F:M - R:M",     
"51 ", ford_mustang_gt3, no,"0", "02:11.3790", "36.1900", "50.4000", "44.7890",  "F:M - R:M",     
"52 ", ford_mustang_gt3, no,"0", "05:06.8000", "212.7730", "50.1480", "43.8790",  "F:M - R:M",     
